ChangeId,FilesChanged,TotalLinesInserted,TotalLinesDeleted,LastRevisionId,HasExtension,OnlySource,OnlyDocumentation,ContainsSource
17894,1,63,57,17894,1,1,0,1
17895,1,63,57,17895,1,1,0,1
17896,5,288,339,17896,1,1,0,1
17897,9,745,636,17897,1,1,0,1
17898,9,747,636,17898,1,1,0,1
17899,5,302,339,17899,1,1,0,1
17900,9,746,636,17900,1,1,0,1
17901,5,302,339,17901,1,1,0,1
17902,1,47,106,17902,1,1,0,1
17903,1,47,106,17903,1,1,0,1
17904,11,246,179,17904,1,1,0,1
17905,11,246,179,17905,1,1,0,1
17906,3,12,9,17906,1,1,0,1
17907,3,12,9,17907,1,1,0,1
17908,2,17,7,17908,1,1,0,1
17909,2,17,7,17909,1,1,0,1
17910,1,1,1,17910,1,1,0,1
17911,1,1,1,17911,1,1,0,1
17912,9,21,30,17912,1,1,0,1
17913,10,28,40,17913,1,1,0,1
17914,9,21,30,17914,1,1,0,1
17915,15,50,62,17915,1,1,0,1
17916,15,50,62,17916,1,1,0,1
17917,3,53,27,17917,1,1,1,1
17918,3,53,27,17918,1,1,1,1
17919,1,2,2,17919,1,1,0,1
17920,1,2,2,17920,1,1,0,1
17921,3,20,1,17921,1,1,1,1
17922,3,20,1,17922,1,1,1,1
17923,3,20,1,17923,1,1,1,1
17924,3,20,1,17924,1,1,1,1
17925,1,2,1,17925,1,1,0,1
17926,1,2,1,17926,1,1,0,1
17927,1,1,1,17927,1,1,0,1
17928,1,2,0,17928,1,1,0,1
17929,1,2,0,17929,1,1,0,1
17930,4,25,2,17930,1,1,0,1
17931,4,25,2,17931,1,1,0,1
17932,2,8,9,17932,1,1,0,1
17933,2,8,9,17933,1,1,0,1
17934,2,9,6,17934,1,1,0,1
17935,2,9,6,17935,1,1,0,1
17936,1,22,13,17936,1,1,0,1
17937,1,22,13,17937,1,1,0,1
17938,1,7,7,17938,1,1,0,1
17939,1,7,7,17939,1,1,0,1
17940,4,8,27,17940,1,1,0,1
17941,4,8,27,17941,1,1,0,1
17942,1,10,23,17942,1,1,0,1
17943,1,10,23,17943,1,1,0,1
17944,1,20,23,17944,1,1,0,1
17945,1,10,23,17945,1,1,0,1
17946,1,20,23,17946,1,1,0,1
17947,3,54,108,17947,1,1,1,1
17948,3,54,108,17948,1,1,1,1
17949,3,54,108,17949,1,1,1,1
17950,60,412,412,17950,1,1,0,1
17951,60,412,412,17951,1,1,0,1
17952,17,107,107,17952,1,1,0,1
17953,17,112,112,17953,1,1,0,1
17954,17,109,109,17954,1,1,0,1
17955,17,107,107,17955,1,1,0,1
17956,3,7,16,17956,1,1,0,1
17957,3,7,16,17957,1,1,0,1
17958,2,44,19,17958,1,1,0,1
17959,2,44,19,17959,1,1,0,1
17960,4,23,26,17960,1,1,0,1
17961,4,23,26,17961,1,1,0,1
17962,2,33,21,17962,1,1,0,1
17963,2,33,21,17963,1,1,0,1
17964,1,90,82,17964,1,1,0,1
17965,1,90,82,17965,1,1,0,1
17966,1,46,1,17966,1,1,0,1
17967,1,46,1,17967,1,1,0,1
17968,1,5,0,17968,1,1,0,1
17969,1,5,0,17969,1,1,0,1
17970,34,87,87,17970,1,1,0,1
17971,34,87,87,17971,1,1,0,1
17972,56,292,292,17972,1,1,0,1
17973,56,263,263,17973,1,1,0,1
17974,57,296,296,17974,1,1,0,1
17975,58,300,300,17975,1,1,0,1
17976,1,10,9,17976,1,1,0,1
17977,1,10,9,17977,1,1,0,1
17978,1,29,29,17978,1,1,0,1
17979,1,29,29,17979,1,1,0,1
17980,2,73,70,17980,1,0,1,0
17981,2,73,70,17981,1,0,1,0
17982,3,79,7,17982,1,1,0,1
17983,3,78,7,17983,1,1,0,1
17984,3,61,7,17984,1,1,0,1
17985,3,79,7,17985,1,1,0,1
17986,1,6,5,17986,1,1,0,1
17987,1,6,5,17987,1,1,0,1
17988,8,45,19,17988,1,1,0,1
17989,8,42,19,17989,1,1,0,1
17990,8,45,19,17990,1,1,0,1
17991,7,39,18,17991,1,1,0,1
17992,4,26,14,17992,1,1,0,1
17993,1,3,2,17993,1,1,0,1
17994,4,26,14,17994,1,1,0,1
17995,4,27,13,17995,1,1,0,1
17996,5,48,23,17996,1,1,0,1
17997,5,28,14,17997,1,1,0,1
17998,1,23,18,17998,1,1,0,1
17999,1,33,18,17999,1,1,0,1
18000,4,37,78,18000,1,1,0,1
18001,5,41,84,18001,1,1,0,1
18002,4,37,78,18002,1,1,0,1
18003,2,21,63,18003,1,1,0,1
18004,1,2,10,18004,1,1,0,1
18005,1,2,10,18005,1,1,0,1
18006,3,90,0,18006,1,1,0,1
18007,3,93,0,18007,1,1,0,1
18008,3,93,0,18008,1,1,0,1
18009,1,15,8,18009,1,1,0,1
18010,1,15,8,18010,1,1,0,1
18011,1,0,2,18011,1,1,0,1
18012,1,0,2,18012,1,1,0,1
18013,4,88,70,18013,1,1,0,1
18014,4,88,70,18014,1,1,0,1
18015,4,88,70,18015,1,1,0,1
18016,4,88,70,18016,1,1,0,1
18017,7,183,221,18017,1,1,0,1
18018,7,183,221,18018,1,1,0,1
18019,4,29,72,18019,1,1,0,1
18020,4,29,72,18020,1,1,0,1
18021,1,6,1,18021,1,1,0,1
18022,1,6,1,18022,1,1,0,1
18023,1,13,5,18023,1,1,0,1
18024,1,13,5,18024,1,1,0,1
18025,2,9,7,18025,1,1,0,1
18026,2,9,7,18026,1,1,0,1
18027,1,16,20,18027,1,1,0,1
18028,1,16,20,18028,1,1,0,1
18029,2,4,12,18029,1,1,0,1
18030,2,4,12,18030,1,1,0,1
18031,1,32,21,18031,1,1,0,1
18032,1,32,21,18032,1,1,0,1
18033,5,43,18,18033,1,1,0,1
18034,5,43,18,18034,1,1,0,1
18035,8,45,25,18035,1,1,0,1
18036,8,45,25,18036,1,1,0,1
18037,1,23,2,18037,1,1,0,1
18038,1,23,2,18038,1,1,0,1
18039,1,127,10,18039,1,1,0,1
18040,1,127,10,18040,1,1,0,1
18041,2,19,6,18041,1,1,0,1
18042,2,19,6,18042,1,1,0,1
18043,2,26,10,18043,1,1,1,1
18044,2,26,10,18044,1,1,1,1
18045,3,87,2,18045,1,1,0,1
18046,3,87,2,18046,1,1,0,1
18047,3,92,0,18047,1,1,1,1
18048,3,92,0,18048,1,1,1,1
18049,5,1244,0,18049,1,0,1,0
18050,5,1244,0,18050,1,0,1,0
18051,1,5,0,18051,1,1,0,1
18052,1,5,0,18052,1,1,0,1
18053,1,4,4,18053,1,1,0,1
18054,1,4,4,18054,1,1,0,1
18055,1,12,12,18055,1,1,0,1
18056,1,12,12,18056,1,1,0,1
18057,4,62,0,18057,1,1,0,1
18058,4,62,0,18058,1,1,0,1
18059,4,62,1,18059,1,1,0,1
18060,4,62,1,18060,1,1,0,1
18061,7,61,24,18061,1,1,0,1
18062,7,61,24,18062,1,1,0,1
18063,7,61,24,18063,1,1,0,1
18064,3,485,192,18064,1,1,0,1
18065,3,233,143,18065,1,1,0,1
18066,3,233,143,18066,1,1,0,1
18067,4,690,202,18067,1,1,0,1
18068,3,271,141,18068,1,1,0,1
18069,3,516,202,18069,1,1,0,1
18070,3,522,202,18070,1,1,0,1
18071,3,265,141,18071,1,1,0,1
18072,3,522,202,18072,1,1,0,1
18073,3,418,192,18073,1,1,0,1
18074,3,524,204,18074,1,1,0,1
18075,3,522,202,18075,1,1,0,1
18076,3,271,141,18076,1,1,0,1
18077,1,9,1,18077,1,1,0,1
18078,1,9,1,18078,1,1,0,1
18079,10,195,313,18079,1,1,0,1
18080,10,195,313,18080,1,1,0,1
18081,62,63,63,18081,1,0,0,0
18082,62,63,63,18082,1,0,0,0
18083,62,63,63,18083,1,0,0,0
18084,3,27,0,18084,1,1,0,1
18085,3,27,0,18085,1,1,0,1
18086,1,5,0,18086,1,1,0,1
18087,1,5,0,18087,1,1,0,1
18088,1,1,2,18088,1,1,0,1
18089,1,1,2,18089,1,1,0,1
18090,1,5,2,18090,1,1,0,1
18091,1,5,2,18091,1,1,0,1
18092,1,4,1,18092,1,1,0,1
18093,1,4,1,18093,1,1,0,1
18094,11,96,10,18094,1,1,1,1
18095,11,96,10,18095,1,1,1,1
18096,11,96,10,18096,1,1,1,1
18097,11,96,10,18097,1,1,1,1
18098,1,18,0,18098,1,1,0,1
18099,1,18,0,18099,1,1,0,1
18100,1,18,0,18100,1,1,0,1
18101,1,18,0,18101,1,1,0,1
18102,1,18,0,18102,1,1,0,1
18103,1,18,0,18103,1,1,0,1
18104,1,18,0,18104,1,1,0,1
18105,1,18,0,18105,1,1,0,1
18106,3,44,1,18106,1,1,0,1
18107,3,44,1,18107,1,1,0,1
18108,3,44,1,18108,1,1,0,1
18109,1,1,1,18109,1,1,0,1
18110,1,1,1,18110,1,1,0,1
18111,1,1,1,18111,1,1,0,1
18112,1,1,1,18112,1,1,0,1
18113,1,1,1,18113,1,1,0,1
18114,1,1,1,18114,1,1,0,1
18115,1,1,1,18115,1,1,0,1
18121,3,5,22,18121,1,1,0,1
18122,3,5,22,18122,1,1,0,1
18123,1,4,4,18123,1,1,0,1
18124,1,4,4,18124,1,1,0,1
18125,1,1,5,18125,1,1,0,1
18126,1,1,5,18126,1,1,0,1
18127,4,35,5,18127,1,1,0,1
18128,4,35,5,18128,1,1,0,1
18129,4,36,5,18129,1,1,0,1
18130,4,32,1,18130,1,1,0,1
18131,1,46,1,18131,1,1,0,1
18132,1,46,1,18132,1,1,0,1
18133,3,7,1,18133,1,1,0,1
18134,3,7,1,18134,1,1,0,1
18135,1,2,0,18135,1,1,0,1
18136,1,2,0,18136,1,1,0,1
18137,1,2,2,18137,1,1,0,1
18138,1,2,2,18138,1,1,0,1
18139,1,1,1,18139,1,1,0,1
18140,1,1,1,18140,1,1,0,1
18141,2,23,6,18141,1,1,0,1
18142,2,23,6,18142,1,1,0,1
18143,4,32,109,18143,1,1,0,1
18144,4,32,109,18144,1,1,0,1
18145,1,1,1,18145,1,1,0,1
18146,1,1,1,18146,1,1,0,1
18147,3,41,5,18147,1,1,0,1
18148,3,41,5,18148,1,1,0,1
18149,1,263,0,18149,1,1,0,1
18150,1,284,0,18150,1,1,0,1
18151,1,263,0,18151,1,1,0,1
18152,1,242,0,18152,1,1,0,1
18153,1,242,0,18153,1,1,0,1
18154,1,263,0,18154,1,1,0,1
18155,1,293,0,18155,1,1,0,1
18156,2,66,0,18156,1,1,0,1
18157,2,66,0,18157,1,1,0,1
18158,2,66,0,18158,1,1,0,1
18159,2,66,0,18159,1,1,0,1
18160,2,61,0,18160,1,1,0,1
18161,2,61,0,18161,1,1,0,1
18162,3,128,17,18162,1,1,0,1
18163,3,128,17,18163,1,1,0,1
18164,3,93,17,18164,1,1,0,1
18165,2,35,47,18165,1,1,0,1
18166,2,35,47,18166,1,1,0,1
18167,1,2,2,18167,1,0,0,0
18168,1,2,2,18168,1,0,0,0
18169,1,2,2,18169,1,0,0,0
18170,1,2,2,18170,1,0,0,0
18171,1,9,5,18171,1,1,0,1
18172,1,9,5,18172,1,1,0,1
18173,3,35,0,18173,1,1,0,1
18174,3,35,0,18174,1,1,0,1
18175,1,2,14,18175,1,1,0,1
18176,1,3,15,18176,1,1,0,1
18177,1,3,15,18177,1,1,0,1
18178,12,343,66,18178,1,1,0,1
18179,12,344,66,18179,1,1,0,1
18180,12,344,66,18180,1,1,0,1
18181,13,354,74,18181,1,1,0,1
18182,12,341,65,18182,1,1,0,1
18183,12,344,66,18183,1,1,0,1
18184,4,109,120,18184,1,1,0,1
18185,4,108,114,18185,1,1,0,1
18186,4,109,120,18186,1,1,0,1
18187,1,37,32,18187,1,1,0,1
18188,1,37,32,18188,1,1,0,1
18189,1,26,15,18189,1,1,0,1
18190,1,26,15,18190,1,1,0,1
18191,1,26,15,18191,1,1,0,1
18192,2,17,2,18192,1,1,0,1
18193,2,17,2,18193,1,1,0,1
18194,1,6,0,18194,1,1,0,1
18195,1,6,0,18195,1,1,0,1
18196,1,6,0,18196,1,1,0,1
18197,1,5,0,18197,1,1,0,1
18198,4,45,18,18198,1,1,0,1
18199,4,45,18,18199,1,1,0,1
18200,1,26,15,18200,1,1,0,1
18201,1,26,15,18201,1,1,0,1
18202,2,10,3,18202,1,1,0,1
18203,2,10,3,18203,1,1,0,1
18204,1,31,1261,18204,1,0,0,0
18205,1,31,1261,18205,1,0,0,0
18206,6,21,11,18206,1,1,1,1
18207,6,21,11,18207,1,1,1,1
18208,6,21,11,18208,1,1,1,1
18209,6,21,11,18209,1,1,1,1
18210,1,4,3,18210,1,1,0,1
18211,1,4,3,18211,1,1,0,1
18212,3,3,3,18212,1,0,1,0
18213,3,3,3,18213,1,0,1,0
18214,3,15,11,18214,1,1,0,1
18215,3,15,11,18215,1,1,0,1
18216,3,99,7,18216,1,1,0,1
18217,3,99,7,18217,1,1,0,1
18218,2,18,12,18218,1,1,0,1
18219,2,18,12,18219,1,1,0,1
18220,5,7,4,18220,1,1,0,1
18221,5,7,4,18221,1,1,0,1
18222,2,34,26,18222,1,1,0,1
18223,2,34,26,18223,1,1,0,1
18224,1,14,5,18224,1,1,0,1
18225,1,14,5,18225,1,1,0,1
18226,4,46,10,18226,1,1,0,1
18227,4,46,10,18227,1,1,0,1
18228,1,1,1,18228,1,0,0,0
18229,1,1,1,18229,1,0,0,0
18230,7,46,7,18230,1,1,0,1
18231,6,45,5,18231,1,1,0,1
18232,7,61,7,18232,1,1,0,1
18233,7,56,8,18233,1,1,0,1
18234,7,45,7,18234,1,1,0,1
18235,7,46,7,18235,1,1,0,1
18236,7,58,10,18236,1,1,0,1
18237,6,45,5,18237,1,1,0,1
18238,1,3,3,18238,1,1,0,1
18239,1,3,3,18239,1,1,0,1
18240,1,3,3,18240,1,1,0,1
18241,1,1,1,18241,1,1,0,1
18242,1,1,1,18242,1,1,0,1
18243,1,1,1,18243,1,1,0,1
18244,1,1,1,18244,1,1,0,1
18245,1,12,15,18245,1,1,0,1
18246,1,13,15,18246,1,1,0,1
18247,1,12,15,18247,1,1,0,1
18248,1,1,0,18248,1,1,0,1
18249,1,1,0,18249,1,1,0,1
18250,1,1,0,18250,1,1,0,1
18251,1,1,0,18251,1,1,0,1
18252,2,24,43,18252,1,1,0,1
18253,2,24,43,18253,1,1,0,1
18254,1,1,1,18254,1,1,0,1
18255,1,1,1,18255,1,1,0,1
18256,1,3,0,18256,1,1,0,1
18257,1,3,0,18257,1,1,0,1
18258,1,3,0,18258,1,1,0,1
18259,1,1,1,18259,1,1,0,1
18260,1,6,3,18260,1,0,0,0
18261,1,6,3,18261,1,0,0,0
18262,1,1,0,18262,1,0,0,0
18263,1,5,3,18263,1,0,0,0
18264,1,1,0,18264,1,0,0,0
18265,1,8,7,18265,1,1,0,1
18266,1,8,7,18266,1,1,0,1
18267,1,8,8,18267,1,1,0,1
18268,1,8,8,18268,1,1,0,1
18269,1,24,20,18269,1,1,0,1
18270,1,24,20,18270,1,1,0,1
18271,1,20,12,18271,1,1,0,1
18272,1,20,12,18272,1,1,0,1
18273,1,22,10,18273,1,1,0,1
18274,2,2,2,18274,1,1,0,1
18275,2,2,2,18275,1,1,0,1
18276,5,8,8,18276,1,1,0,1
18277,5,8,8,18277,1,1,0,1
18278,2,4,4,18278,1,1,0,1
18279,2,4,4,18279,1,1,0,1
18280,1,56,9,18280,1,1,0,1
18281,1,59,9,18281,1,1,0,1
18282,1,59,9,18282,1,1,0,1
18283,1,59,9,18283,1,1,0,1
18284,5,108,31,18284,1,1,0,1
18285,5,107,31,18285,1,1,0,1
18286,5,107,31,18286,1,1,0,1
18287,5,109,31,18287,1,1,0,1
18288,5,107,31,18288,1,1,0,1
18289,5,108,31,18289,1,1,0,1
18290,21,131,120,18290,1,1,0,1
18291,21,131,120,18291,1,1,0,1
18292,6,15,27,18292,1,1,0,1
18293,6,15,27,18293,1,1,0,1
18294,1,5,5,18294,1,0,0,0
18295,1,5,5,18295,1,0,0,0
18296,2,8,0,18296,1,1,0,1
18297,2,8,0,18297,1,1,0,1
18298,7,8,3,18298,1,1,1,1
18299,7,8,3,18299,1,1,1,1
18300,1,1,1,18300,1,1,0,1
18301,1,1,1,18301,1,1,0,1
18302,1,3,8,18302,1,1,0,1
18303,1,3,8,18303,1,1,0,1
18304,12,419,396,18304,1,1,1,1
18305,12,419,396,18305,1,1,1,1
18306,1,10,10,18306,1,1,0,1
18307,1,10,10,18307,1,1,0,1
18308,1,3,1,18308,1,1,0,1
18309,1,3,1,18309,1,1,0,1
18310,1,3,1,18310,1,1,0,1
18311,1,3,1,18311,1,1,0,1
18312,1,0,1,18312,1,1,0,1
18313,1,0,1,18313,1,1,0,1
18314,9,29,117,18314,1,1,0,1
18315,9,30,116,18315,1,1,0,1
18316,9,29,117,18316,1,1,0,1
18317,9,34,88,18317,1,1,0,1
18318,9,30,116,18318,1,1,0,1
18319,9,29,117,18319,1,1,0,1
18320,9,36,86,18320,1,1,0,1
18321,9,34,88,18321,1,1,0,1
18322,5,82,2,18322,1,1,0,1
18323,5,82,2,18323,1,1,0,1
18324,5,82,2,18324,1,1,0,1
18325,1,4,13,18325,1,1,0,1
18326,3,9,20,18326,1,1,0,1
18327,3,7,21,18327,1,1,0,1
18328,3,7,21,18328,1,1,0,1
18329,5,274,15,18329,1,1,0,1
18330,5,274,15,18330,1,1,0,1
18331,6,184,18,18331,1,1,0,1
18332,5,274,15,18332,1,1,0,1
18333,5,201,18,18333,1,1,0,1
18334,5,194,10,18334,1,1,0,1
18335,3,21,10,18335,1,1,0,1
18336,3,21,10,18336,1,1,0,1
18337,6,1047,129,18337,1,0,1,0
18338,6,1047,129,18338,1,0,1,0
18339,1,154,0,18339,1,1,0,1
18340,1,154,0,18340,1,1,0,1
18341,1,94,19,18341,1,1,0,1
18342,1,94,19,18342,1,1,0,1
18343,1,11,8,18343,1,1,0,1
18344,1,11,8,18344,1,1,0,1
18345,1,156,3,18345,1,1,0,1
18346,1,156,3,18346,1,1,0,1
18347,1,5,16,18347,1,1,0,1
18348,1,5,14,18348,1,1,0,1
18349,1,5,16,18349,1,1,0,1
18350,2,10,1,18350,1,1,0,1
18351,2,10,1,18351,1,1,0,1
18352,2,10,3,18352,1,1,0,1
18353,2,10,3,18353,1,1,0,1
18354,2,32,14,18354,1,1,0,1
18355,2,32,14,18355,1,1,0,1
18356,1,3,3,18356,1,1,0,1
18357,1,3,3,18357,1,1,0,1
18358,1,3,3,18358,1,1,0,1
18359,1,3,3,18359,1,1,0,1
18360,1,3,2,18360,1,1,0,1
18361,1,3,2,18361,1,1,0,1
18362,1,3,2,18362,1,1,0,1
18363,1,12,6,18363,1,1,0,1
18364,1,12,6,18364,1,1,0,1
18365,1,1,1,18365,1,1,0,1
18366,1,1,1,18366,1,1,0,1
18367,2,4,1,18367,1,1,0,1
18368,2,4,1,18368,1,1,0,1
18369,1,1,1,18369,1,1,0,1
18370,1,1,1,18370,1,1,0,1
18371,1,2,2,18371,1,1,0,1
18372,1,2,2,18372,1,1,0,1
18373,1,2,3,18373,1,1,0,1
18374,1,2,3,18374,1,1,0,1
18375,1,1,1,18375,1,1,0,1
18376,1,1,1,18376,1,1,0,1
18377,1,1,1,18377,1,1,0,1
18378,2,4,48,18378,1,1,0,1
18379,2,4,48,18379,1,1,0,1
18380,2,4,48,18380,1,1,0,1
18381,1,3,6,18381,1,1,0,1
18382,1,3,6,18382,1,1,0,1
18383,1,0,2,18383,1,1,0,1
18384,3,1,27,18384,1,1,0,1
18385,1,34,88,18385,1,1,0,1
18386,4,88,90,18386,1,1,1,1
18387,1,34,88,18387,1,1,0,1
18388,1,34,88,18388,1,1,0,1
18389,1,36,90,18389,1,1,0,1
18390,3,88,90,18390,1,1,0,1
18391,4,88,90,18391,1,1,1,1
18392,10,609,318,18392,1,1,0,1
18393,7,579,317,18393,1,1,0,1
18394,7,579,317,18394,1,1,0,1
18395,7,587,317,18395,1,1,0,1
18396,10,609,318,18396,1,1,0,1
18397,1,1,32,18397,1,1,0,1
18398,1,1,32,18398,1,1,0,1
18399,1,1,32,18399,1,1,0,1
18400,3,1,25,18400,1,1,0,1
18401,3,1,25,18401,1,1,0,1
18402,3,1,25,18402,1,1,0,1
18403,2,6,11,18403,1,1,0,1
18404,2,6,11,18404,1,1,0,1
18405,1,9,9,18405,1,1,0,1
18406,1,9,9,18406,1,1,0,1
18407,3,954,0,18407,1,1,0,1
18408,3,954,0,18408,1,1,0,1
18409,2,39,0,18409,1,1,0,1
18410,2,34,0,18410,1,1,0,1
18411,2,42,0,18411,1,1,0,1
18412,2,34,0,18412,1,1,0,1
18413,2,2,4,18413,1,1,0,1
18414,2,2,4,18414,1,1,0,1
18415,1,5,3,18415,1,1,0,1
18416,1,5,3,18416,1,1,0,1
18417,1,5,7,18417,1,1,0,1
18418,1,5,7,18418,1,1,0,1
18419,1,97,89,18419,1,1,0,1
18420,1,97,89,18420,1,1,0,1
18421,4,224,300,18421,1,1,0,1
18422,4,224,300,18422,1,1,0,1
18423,2,68,0,18423,1,1,0,1
18424,2,69,0,18424,1,1,0,1
18425,4,99,2,18425,1,0,1,0
18426,3,99,1,18426,1,0,0,0
18427,4,89,2,18427,1,0,1,0
18428,3,89,1,18428,1,0,0,0
18429,1,1,0,18429,1,1,0,1
18430,1,1,0,18430,1,1,0,1
18431,1,1,0,18431,1,1,0,1
18432,1,1,0,18432,1,1,0,1
18433,37,83,154,18433,1,1,0,1
18434,37,83,154,18434,1,1,0,1
18435,36,75,146,18435,1,1,0,1
18436,1,8,3,18436,1,1,0,1
18437,1,8,3,18437,1,1,0,1
18438,1,8,2,18438,1,1,0,1
18439,1,1,1,18439,1,1,0,1
18440,1,1,1,18440,1,1,0,1
18441,1,1,1,18441,1,1,0,1
18442,15,39,47,18442,1,1,0,1
18443,10,23,28,18443,1,1,0,1
18444,15,39,47,18444,1,1,0,1
18445,1,3,3,18445,1,1,0,1
18446,1,3,3,18446,1,1,0,1
18447,1,2,2,18447,1,1,0,1
18448,1,2,2,18448,1,1,0,1
18449,1,2,2,18449,1,1,0,1
18450,1,0,1,18450,1,1,0,1
18451,1,0,1,18451,1,1,0,1
18452,1,17,14,18452,1,1,0,1
18453,1,17,14,18453,1,1,0,1
18454,20,34,55,18454,1,1,0,1
18455,20,34,55,18455,1,1,0,1
18456,20,34,55,18456,1,1,0,1
18457,15,155,258,18457,1,0,0,0
18458,15,155,258,18458,1,0,0,0
18459,4,130,216,18459,1,1,0,1
18460,4,130,216,18460,1,1,0,1
18461,1,20,0,18461,1,0,0,0
18462,1,20,0,18462,1,0,0,0
18463,2,7,9,18463,1,1,0,1
18464,2,7,9,18464,1,1,0,1
18465,1,0,0,18465,1,0,1,0
18466,1,0,0,18466,1,0,1,0
18467,34,60,78,18467,1,1,0,1
18468,34,60,78,18468,1,1,0,1
18469,8,20,34,18469,1,1,0,1
18470,8,20,34,18470,1,1,0,1
18471,5,10,10,18471,1,1,0,1
18472,5,10,10,18472,1,1,0,1
18473,1,4,4,18473,1,1,0,1
18474,1,4,4,18474,1,1,0,1
18475,1,4,4,18475,1,1,0,1
18476,1,4,4,18476,1,1,0,1
18477,1,7,2,18477,1,0,0,0
18478,1,7,2,18478,1,0,0,0
18479,5,100,4,18479,1,1,0,1
18480,5,100,4,18480,1,1,0,1
18481,5,100,4,18481,1,1,0,1
18482,4,139,4,18482,1,1,0,1
18483,4,126,50,18483,1,1,0,1
18484,2,24,0,18484,1,1,0,1
18485,2,24,0,18485,1,1,0,1
18486,1,5,7,18486,1,1,0,1
18487,1,5,7,18487,1,1,0,1
18488,9,17,47,18488,1,1,0,1
18489,9,17,47,18489,1,1,0,1
18490,53,111,159,18490,1,1,0,1
18491,53,111,159,18491,1,1,0,1
18492,8,26,29,18492,1,1,0,1
18493,8,26,29,18493,1,1,0,1
18494,34,150,297,18494,1,1,0,1
18495,30,145,291,18495,1,1,0,1
18496,34,150,297,18496,1,1,0,1
18497,8,93,78,18497,1,1,0,1
18498,8,93,78,18498,1,1,0,1
18499,7,91,78,18499,1,1,0,1
18500,8,93,78,18500,1,1,0,1
18501,11,32,45,18501,1,1,0,1
18502,11,32,45,18502,1,1,0,1
18503,74,216,277,18503,1,1,0,1
18504,74,216,277,18504,1,1,0,1
18505,74,216,277,18505,1,1,0,1
18506,1,2,0,18506,1,1,0,1
18507,1,2,0,18507,1,1,0,1
18508,1,2,0,18508,1,1,0,1
18509,1,2,0,18509,1,1,0,1
18510,2,11,0,18510,1,1,0,1
18511,2,11,0,18511,1,1,0,1
18512,1,5,1,18512,1,1,0,1
18513,1,5,1,18513,1,1,0,1
18514,1,44,12,18514,1,1,0,1
18515,1,44,12,18515,1,1,0,1
18516,1,37,12,18516,1,1,0,1
18517,1,2,2,18517,1,1,0,1
18518,1,2,2,18518,1,1,0,1
18519,2,43,41,18519,1,1,0,1
18520,2,43,41,18520,1,1,0,1
18521,2,41,39,18521,1,1,0,1
18522,2,41,39,18522,1,1,0,1
18523,2,0,24,18523,1,1,0,1
18524,2,0,24,18524,1,1,0,1
18525,1,67,111,18525,1,1,0,1
18526,1,67,111,18526,1,1,0,1
18527,26,155,173,18527,1,1,0,1
18528,26,155,173,18528,1,1,0,1
18529,27,163,181,18529,1,1,0,1
18530,2,17,310,18530,1,0,0,0
18531,2,17,310,18531,1,0,0,0
18532,2,5,2,18532,1,1,0,1
18533,2,5,2,18533,1,1,0,1
18534,1,1,1,18534,1,1,0,1
18535,1,1,1,18535,1,1,0,1
18536,1,1,1,18536,1,1,0,1
18537,2,18,0,18537,1,1,0,1
18538,2,18,0,18538,1,1,0,1
18539,2,18,0,18539,1,1,0,1
18540,50,145,213,18540,1,1,0,1
18541,50,145,213,18541,1,1,0,1
18542,15,31,75,18542,1,1,0,1
18543,15,31,75,18543,1,1,0,1
18544,19,42,75,18544,1,1,0,1
18545,19,42,75,18545,1,1,0,1
18546,3,28,14,18546,1,1,0,1
18547,3,28,14,18547,1,1,0,1
18548,3,28,14,18548,1,1,0,1
18549,15,78,47,18549,1,1,0,1
18550,15,78,47,18550,1,1,0,1
18551,2,3,4,18551,1,1,0,1
18552,2,3,4,18552,1,1,0,1
18553,96,494,909,18553,1,1,0,1
18554,96,494,909,18554,1,1,0,1
18555,95,492,897,18555,1,1,0,1
18556,96,494,907,18556,1,1,0,1
18557,1,33,35,18557,1,1,0,1
18558,1,33,35,18558,1,1,0,1
18559,5,27,50,18559,1,1,0,1
18560,5,33,52,18560,1,1,0,1
18561,5,29,49,18561,1,1,0,1
18562,5,29,49,18562,1,1,0,1
18563,5,33,52,18563,1,1,0,1
18564,5,34,53,18564,1,1,0,1
18565,5,33,52,18565,1,1,0,1
18566,5,28,48,18566,1,1,0,1
18567,4,27,47,18567,1,1,0,1
18568,4,27,47,18568,1,1,0,1
18569,5,29,49,18569,1,1,0,1
18570,5,29,49,18570,1,1,0,1
18571,1,2,2,18571,1,1,0,1
18572,1,2,2,18572,1,1,0,1
18573,236,235,235,18573,1,1,0,1
18574,236,235,235,18574,1,1,0,1
18575,236,235,235,18575,1,1,0,1
18576,236,235,235,18576,1,1,0,1
18577,236,235,235,18577,1,1,0,1
18578,236,235,235,18578,1,1,0,1
18579,236,235,235,18579,1,1,0,1
18580,236,235,235,18580,1,1,0,1
18581,236,235,235,18581,1,1,0,1
18582,236,235,235,18582,1,1,0,1
18583,1,29,19,18583,1,1,0,1
18584,1,29,19,18584,1,1,0,1
18585,4,8,8,18585,1,0,0,0
18586,4,8,8,18586,1,0,0,0
18587,4,8,8,18587,1,0,0,0
18588,4,8,8,18588,1,0,0,0
18589,4,80,23,18589,1,1,0,1
18590,4,80,23,18590,1,1,0,1
18591,1,1,5,18591,1,1,0,1
18592,1,1,5,18592,1,1,0,1
18593,1,29,19,18593,1,1,0,1
18594,1,29,19,18594,1,1,0,1
